Date,spot,fx_return,rate_au,rate_us,infl_au,infl_us,actual_fx_change,uip_implied_change,ppp_implied_change,uip_deviation,ppp_deviation
2021-02-28,0.7870000004768372,0.0257806671934178,0.1,0.04,0.0019191120812163,0.0054594528238984,0.0257806671934178,-5e-05,0.0035403407426821,-0.0258306671934178,-0.0222403264507357
2021-03-31,0.7608798146247864,-0.0337528344818488,0.1,0.01,0.0019154361434479,0.0070583045912746,-0.0337528344818488,-7.500000000000001e-05,0.0051428684478267,0.0336778344818488,0.0388957029296755
2021-04-30,0.777762234210968,0.0219454513741916,0.1,0.01,0.0024399182532635,0.0081853178506206,0.0219454513741916,-7.500000000000001e-05,0.0057453995973570995,-0.022020451374191598,-0.0162000517768345
2021-05-31,0.7710099816322327,-0.0087195460908036,0.1,0.01,0.0024339795392185,0.0079851389047647,-0.0087195460908036,-7.500000000000001e-05,0.0055511593655462,0.0086445460908036,0.0142707054563498
2021-06-30,0.7513599991798401,-0.0258164231567794,0.1,0.05,0.0024280696644254,0.0092477701571267,-0.0258164231567794,-4.1666666666666665e-05,0.0068197004927013,0.025774756490112734,0.0326361236494807
2021-07-31,0.739609956741333,-0.0157619349129096,0.1,0.05,0.0028253167001963,0.0047989899316238,-0.0157619349129096,-4.1666666666666665e-05,0.0019736732314275,0.015720268246242935,0.0177356081443371
2021-08-31,0.7291233539581299,-0.0142800342417458,0.1,0.03,0.0028173567697846,0.0020637803032803,-0.0142800342417458,-5.833333333333334e-05,-0.0007535764665042998,0.014221700908412465,0.0135264577752415
2021-09-30,0.7179998159408569,-0.0153736148149897,0.1,0.07,0.0028094415653505,0.0027122892747488,-0.0153736148149897,-2.4999999999999998e-05,-9.715229060169991e-05,0.015348614814989699,0.015276462524388
2021-10-31,0.7531600594520569,0.0478084548666367,0.1,0.06,0.0042393280575812,0.0082737961073222,0.0478084548666367,-3.333333333333334e-05,0.004034468049741,-0.04784178819997004,-0.0437739868168957
2021-11-30,0.714580237865448,-0.0525824771783907,0.1,0.11,0.0042214319957887,0.0049013960139028,-0.0525824771783907,8.333333333333329e-06,0.0006799640181140995,0.05259081051172403,0.0532624411965048
2021-12-31,0.7249801754951477,0.014449019949537,0.1,0.06,0.0042036863933061,0.0030678066269622,0.014449019949537,-3.333333333333334e-05,-0.0011358797663439005,-0.014482353282870333,-0.0155848997158809
2022-01-31,0.6997998356819153,-0.0353499652098416,0.1,0.03,0.007176686954101,0.0083793686107167,-0.0353499652098416,-5.833333333333334e-05,0.001202681656615699,0.035291631876508266,0.036552646866457296
2022-02-28,0.7186489701271057,0.026578673803844,0.1,0.06,0.0071255489023291,0.0090925167551194,0.026578673803844,-3.333333333333334e-05,0.0019669678527902993,-0.026612007137177332,-0.0246117059510537
2022-03-31,0.7503001093864441,0.0431002534117531,0.1,0.17,0.0070751344738457,0.0132630353564753,0.0431002534117531,5.833333333333334e-05,0.0061879008826296,-0.04304192007841977,-0.036912352529123504
2022-04-30,0.710883617401123,-0.0539645445431649,0.1,0.37,0.0059478006332458,0.0055670064501462,-0.0539645445431649,0.00022500000000000002,-0.0003807941830996,0.0541895445431649,0.053583750360065296
2022-05-31,0.7195202112197876,0.0120758887800911,0.33,0.73,0.0059126333657086,0.0109632078186745,0.0120758887800911,0.0003333333333333333,0.0050505744529659,-0.011742555446757766,-0.007025314327125199
2022-06-30,0.6880465745925903,-0.0447280853080116,0.73,1.28,0.0058778795184952,0.0136425909734452,-0.0447280853080116,0.0004583333333333334,0.007764711454950001,0.045186418641344935,0.052492796762961605
2022-07-31,0.7000839710235596,0.0173437551831686,1.28,2.22,0.006108337308146,-0.0001181261149518,0.0173437551831686,0.0007833333333333335,-0.0062264634230978005,-0.016560421849835267,-0.023570218606266402
2022-08-31,0.6857398152351379,-0.0207020087551595,1.81,2.4,0.0060712519388115,-0.0003544620906152,-0.0207020087551595,0.0004916666666666666,-0.0064257140294267,0.021193675421826166,0.014276294725732799
2022-09-30,0.6512998938560486,-0.0515280751189713,2.25,2.79,0.0060346141640081,0.0021484748870692,-0.0515280751189713,0.00045000000000000004,-0.0038861392769389005,0.0519780751189713,0.0476419358420324
2022-10-31,0.6401310563087463,-0.0172972717074041,2.58,3.73,0.0061469877824249,0.0040482890431619,-0.0172972717074041,0.0009583333333333333,-0.0020986987392629993,0.018255605040737432,0.0151985729681411
2022-11-30,0.668408989906311,0.0432273156480464,2.84,4.07,0.0061094330545508,-0.0010105368623163,0.0432273156480464,0.0010250000000000003,-0.0071199699168671,-0.0422023156480464,-0.050347285564913496
2022-12-31,0.6766000390052795,0.0121800674750134,3.05,4.12,0.0060723344192403,-0.0030748138632823,0.0121800674750134,0.0008916666666666669,-0.0091471482825226,-0.011288400808346732,-0.021327215757536
2023-01-31,0.7058099508285522,0.0422656957981866,3.1,4.58,0.0045027806570763,0.007963570268104,0.0422656957981866,0.0012333333333333335,0.0034607896110277004,-0.04103236246485326,-0.0388049061871589
2023-02-28,0.6743001937866211,-0.0456706066639241,3.29,4.65,0.0044825964744283,0.0055665882646689,-0.0456706066639241,0.0011333333333333336,0.0010839917902406007,0.04680393999725743,0.0467545984541647
2023-03-31,0.6716818809509277,-0.0038905661338446,3.54,4.74,0.0044625924399426,0.0033052615559752,-0.0038905661338446,0.0010000000000000002,-0.0011573308839674,0.0048905661338446,0.0027332352498772
2023-04-30,0.6630398035049438,-0.0129498131597632,3.6,4.35,0.0028557504903252,0.0050462847440879,-0.0129498131597632,0.0006249999999999996,0.0021905342537626997,0.013574813159763199,0.0151403474135259
2023-05-31,0.6517800092697144,-0.0171279279403442,3.83,5.28,0.0028476183971806,0.0025152690671186,-0.0171279279403442,0.0012083333333333336,-0.0003323493300620003,0.01833626127367753,0.0167955786102822
2023-06-30,0.6619710922241211,0.0155147917525312,4.05,5.24,0.0028395324867842,0.0032237124872409,0.0155147917525312,0.000991666666666667,0.00038418000045670024,-0.014523125085864534,-0.0151306117520745
2023-07-31,0.6660805344581604,0.0061886981912922,4.1,5.48,0.003833138011144,0.0019056980227132,0.0061886981912922,0.0011500000000000006,-0.0019274399884308,-0.005038698191292199,-0.008116138179723
2023-08-31,0.6478782296180725,-0.0277078244021362,4.1,5.52,0.0038185011513816,0.004357646719562,-0.0277078244021362,0.0011833333333333333,0.0005391455681803999,0.028891157735469533,0.028246969970316598
2023-09-30,0.6427974700927734,-0.0078730633430282,4.1,5.55,0.003803975648406,0.0024820487194014,-0.0078730633430282,0.0012083333333333336,-0.0013219269290046,0.009081396676361533,0.006551136414023599
2023-10-31,0.637100100517273,-0.008902911198947,4.1,5.56,0.0020913464900544,-0.000383453031703,-0.008902911198947,0.0012166666666666667,-0.0024747995217574,0.010119577865613667,0.006428111677189601
2023-11-30,0.6619009971618652,0.0381892067425393,4.29,5.56,0.0020869818862241,-0.002017172673927,0.0381892067425393,0.001058333333333333,-0.0041041545601511,-0.03713087340920596,-0.042293361302690395
2023-12-31,0.6826302409172058,0.0308373443981435,4.35,5.6,0.0020826354621652,-0.0009938139974714,0.0308373443981435,0.0010416666666666667,-0.0030764494596366,-0.029795677731476834,-0.0339137938577801
